AÑO,MUNICIPIO,DEPARTAMENTO,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2023,Carepa,Antioquia,Antioquia (ETC),12257,91.03,91.03,57.4,84.0,79.65,50.67,101.76,95.33,99.65,113.51,86.32,3.4,2.73,2.82,4.61,2.38,89.54,93.11,82.92,90.86,7.07,0.0,4.07,12.47,6.77,8.23,3.6,8.15,11.11,3.24
2023,El Carmen de Viboral,Antioquia,Antioquia (ETC),11145,93.5,93.41,85.26,91.93,82.78,49.97,98.98,92.68,102.31,107.7,76.41,4.19,2.36,3.24,6.07,3.43,87.85,89.12,82.36,92.97,7.96,0.25,7.64,11.57,3.6,10.15,0.87,8.64,16.1,4.37
2023,Carolina,Antioquia,Antioquia (ETC),571,83.19,83.19,94.74,91.93,60.1,42.99,91.42,126.32,108.97,76.35,71.03,2.87,4.17,2.47,3.23,2.63,82.76,92.59,67.1,75.0,14.37,0.0,4.94,29.68,22.37,11.11,0.0,12.76,15.48,3.95
2023,Caucasia,Antioquia,Antioquia (ETC),22190,88.17,88.13,58.41,81.32,74.77,49.17,98.1,80.43,99.07,105.15,90.35,3.77,2.55,3.08,5.48,2.23,87.14,89.4,80.86,89.99,9.09,0.0,7.52,13.66,7.79,10.56,1.28,10.24,14.66,5.75
2023,Chigorodó,Antioquia,Antioquia (ETC),14723,89.93,89.93,70.92,84.0,77.43,53.9,97.91,86.92,99.13,104.93,85.73,5.39,2.51,3.95,7.64,5.87,87.47,91.55,79.94,88.5,7.14,0.31,4.5,12.43,5.63,8.75,0.84,8.9,11.99,3.77
2023,Cocorná,Antioquia,Antioquia (ETC),3068,102.41,102.41,85.2,100.15,96.16,47.36,111.93,98.19,112.64,129.12,82.03,4.5,3.31,3.54,5.79,5.16,88.61,90.57,84.0,89.97,6.9,0.74,5.88,10.21,4.87,7.56,0.74,7.82,9.79,4.3
2023,Concordia,Antioquia,Antioquia (ETC),4108,63.07,63.07,58.52,58.89,49.19,29.99,71.2,69.13,75.52,72.87,58.56,5.86,3.72,5.3,7.77,4.06,86.2,86.91,81.01,91.3,7.94,0.0,7.79,11.22,4.64,12.95,0.47,15.9,14.12,6.96
2023,Copacabana,Antioquia,Antioquia (ETC),11635,103.33,103.31,80.54,103.57,90.96,63.82,112.24,98.53,115.01,119.11,99.11,4.03,4.41,3.53,5.34,2.2,87.1,91.54,78.54,91.5,8.87,0.61,4.94,16.12,6.29,9.13,2.28,7.03,15.43,3.05
2023,Dabeiba,Antioquia,Antioquia (ETC),6157,82.31,82.31,54.53,75.64,56.91,35.22,94.38,77.01,103.54,95.95,73.56,6.79,3.49,5.41,10.61,6.14,84.95,84.58,80.31,91.01,8.26,0.0,10.01,9.08,2.85,13.27,1.53,15.55,14.59,6.36
2023,Don Matías,Antioquia,Antioquia (ETC),3702,95.92,95.92,75.84,90.49,86.55,48.25,106.27,95.64,105.05,122.74,81.59,9.25,10.61,6.09,12.49,10.12,81.37,87.25,73.08,80.06,9.38,0.0,6.66,14.43,9.82,10.22,1.63,9.55,14.26,5.06
2023,Ebéjico,Antioquia,Antioquia (ETC),1942,69.82,69.82,50.34,60.6,65.72,39.39,79.2,68.03,72.9,90.27,76.97,5.34,4.0,4.48,7.08,3.7,88.37,88.47,85.66,92.59,6.29,2.0,7.06,7.26,3.7,11.29,1.0,11.88,15.22,4.17
2023,El Bagre,Antioquia,Antioquia (ETC),14443,89.28,89.28,49.65,79.96,74.28,49.31,101.6,84.55,102.38,108.4,94.61,5.28,3.8,3.74,7.41,5.71,87.68,90.67,82.41,86.61,7.04,0.1,5.59,10.18,7.68,9.06,1.9,10.91,9.77,4.27
2023,Entrerrios,Antioquia,Antioquia (ETC),2253,82.16,82.16,73.68,81.89,67.91,49.87,89.92,87.37,90.78,94.92,78.98,1.72,4.42,1.58,1.89,0.0,88.28,90.19,79.72,97.66,10.0,0.0,8.23,18.4,2.34,10.3,0.88,8.54,18.87,1.75
2023,Envigado,Antioquia,Envigado,27332,101.96,99.68,65.43,95.9,92.57,64.79,107.71,97.47,106.08,114.18,103.65,3.17,2.24,2.76,3.97,2.57,86.49,92.32,78.13,88.6,10.35,0.25,4.92,17.9,8.83,9.17,1.24,6.62,14.92,4.37
2023,Fredonia,Antioquia,Antioquia (ETC),3841,62.95,62.95,46.85,55.19,53.45,37.2,72.43,62.24,66.15,81.08,74.11,6.54,6.74,5.71,8.41,3.95,89.94,89.85,87.7,94.21,3.53,0.0,4.43,3.89,1.84,9.03,3.93,9.66,11.99,2.37
2023,Frontino,Antioquia,Antioquia (ETC),4870,89.22,89.22,55.05,86.29,60.57,37.06,102.38,76.34,114.96,100.91,84.16,5.97,3.94,5.95,7.19,4.02,80.03,78.1,76.44,89.06,14.0,0.28,15.95,16.37,6.92,15.27,0.85,18.55,16.59,4.46
2023,Giraldo,Antioquia,Antioquia (ETC),1208,101.16,101.16,73.58,95.23,90.86,48.37,113.08,94.34,110.5,127.92,99.46,4.83,3.0,1.21,9.87,5.11,87.32,92.23,80.04,83.21,7.84,0.0,6.56,10.09,11.68,13.79,0.0,9.67,25.11,4.38
2023,Girardota,Antioquia,Antioquia (ETC),8181,91.27,91.04,71.69,84.63,81.97,54.22,99.55,83.41,97.06,111.97,88.85,5.97,6.87,5.94,7.08,2.85,83.39,85.52,75.66,93.22,10.64,0.3,8.53,17.26,3.92,12.22,1.49,10.88,18.6,4.04
2023,Gómez Plata,Antioquia,Antioquia (ETC),1705,67.74,67.74,66.41,58.24,64.86,35.56,76.48,77.34,68.47,89.98,67.96,3.29,3.03,2.9,3.56,3.77,87.26,90.04,81.34,90.57,9.45,0.0,7.05,15.09,5.66,11.67,0.0,11.2,16.14,6.92
2023,Guadalupe,Antioquia,Antioquia (ETC),1318,66.62,66.62,57.84,58.75,56.1,39.19,74.81,62.75,69.8,86.25,69.37,2.37,1.56,0.53,3.44,5.19,89.32,91.29,85.96,88.15,8.31,0.0,8.18,10.6,6.67,10.9,4.69,12.4,11.17,8.89
2023,Guarne,Antioquia,Antioquia (ETC),8599,85.3,85.3,71.23,85.27,73.78,43.64,94.79,87.11,97.01,100.78,81.67,5.78,6.11,5.61,6.85,3.15,84.4,86.4,76.93,91.05,9.82,0.0,7.99,16.22,5.8,10.12,2.38,9.71,14.39,5.17
2023,Guatape,Antioquia,Antioquia (ETC),1405,107.76,107.76,92.31,105.61,90.56,72.22,116.65,105.13,115.65,119.53,119.23,4.43,5.69,3.82,5.26,3.73,89.02,90.29,86.35,88.38,6.55,0.0,5.88,8.38,7.88,6.87,3.25,5.59,10.72,4.15
2023,Heliconia,Antioquia,Antioquia (ETC),858,79.02,79.02,60.94,73.78,64.65,44.67,91.61,76.56,89.05,97.64,92.0,7.34,2.04,5.18,12.89,2.78,90.58,92.88,83.98,96.3,2.08,0.0,1.94,3.13,0.93,12.72,0.0,14.24,17.51,2.78
2023,Hispania,Antioquia,Antioquia (ETC),971,84.45,84.45,70.73,80.54,58.26,35.19,104.02,79.27,103.69,125.55,74.69,13.21,10.77,11.31,20.22,1.25,79.14,80.15,70.41,95.0,7.65,0.0,8.54,9.36,3.75,13.95,1.54,19.1,10.86,8.75
2023,Itagüí,Antioquia,Itagüí,39694,90.2,89.83,72.19,86.34,79.28,59.57,99.23,91.19,96.43,105.19,98.04,4.73,4.35,3.72,6.43,3.61,88.77,92.26,82.99,90.0,6.5,0.1,4.02,10.58,6.38,8.49,3.16,6.86,12.95,4.75
2023,Ituango,Antioquia,Antioquia (ETC),5229,68.25,68.25,47.14,64.47,57.74,34.15,77.89,62.38,80.38,82.37,69.93,3.96,3.05,3.09,5.23,4.1,92.33,92.39,91.55,91.8,3.71,0.0,4.52,3.21,4.1,7.46,1.53,11.38,5.53,2.15
2023,Jericó,Antioquia,Antioquia (ETC),2130,75.35,75.35,59.15,72.61,61.7,53.28,85.16,78.05,82.28,86.87,91.8,2.28,3.13,1.96,2.85,1.54,91.53,92.17,88.08,94.62,6.19,0.0,5.87,9.07,3.85,8.04,2.34,9.23,10.32,2.68
2023,La Estrella,Antioquia,La estrella(ETC),10676,125.77,125.01,92.71,126.87,110.81,79.3,133.72,120.24,139.94,137.22,118.96,3.01,5.28,2.71,3.11,2.63,87.47,90.99,81.89,88.3,9.52,1.51,6.29,15.0,9.06,10.27,3.27,7.28,16.52,7.06
2023,La Pintada,Antioquia,Antioquia (ETC),1551,81.69,81.69,75.42,81.54,59.7,41.97,91.94,99.15,94.54,98.13,70.8,4.47,0.85,5.77,3.1,6.13,83.19,87.61,74.34,80.37,12.34,0.0,6.62,22.57,13.5,12.41,1.71,12.22,18.58,3.68
2023,La Unión,Antioquia,Antioquia (ETC),4070,94.72,94.69,92.59,92.32,84.63,63.57,99.41,102.16,102.52,102.54,84.57,4.1,4.71,3.13,5.6,2.99,89.5,89.52,85.88,95.14,6.4,0.72,7.35,8.52,1.87,6.37,2.17,8.03,7.54,1.31
2023,Maceo,Antioquia,Antioquia (ETC),1683,96.97,96.97,77.48,88.01,80.59,53.57,104.81,90.73,106.68,117.22,80.95,2.77,0.73,2.44,3.69,2.76,91.62,91.67,88.78,95.03,5.6,0.0,5.9,7.54,2.21,11.56,0.73,12.31,15.22,4.42
2023,Murindó,Antioquia,Antioquia (ETC),1628,75.18,75.18,56.32,72.34,31.19,12.81,88.57,89.08,115.84,63.62,43.84,0.68,0.0,0.78,0.87,0.0,82.19,75.0,96.09,100.0,17.12,1.29,24.22,3.04,0.0,16.74,3.87,22.09,6.96,2.7
2023,Mutatá,Antioquia,Antioquia (ETC),3876,98.09,98.09,72.25,91.99,74.94,37.08,112.69,104.12,121.54,117.98,79.5,5.91,4.22,5.06,7.94,5.78,83.16,85.66,74.15,86.05,10.93,0.26,9.28,17.92,8.16,12.76,8.44,13.03,14.93,7.82
2023,Nariño,Antioquia,Antioquia (ETC),2179,65.08,65.08,61.05,61.94,51.54,28.61,69.53,66.28,76.46,71.95,48.16,3.5,0.0,2.88,4.48,5.29,89.9,87.63,89.37,94.12,6.6,0.0,9.5,6.16,0.59,10.17,0.88,14.68,8.4,3.53
2023,Necoclí,Antioquia,Antioquia (ETC),11723,110.62,110.62,56.3,96.52,97.89,60.3,126.09,113.49,119.9,145.41,109.35,5.37,2.5,3.53,7.95,6.27,87.2,90.9,80.28,87.64,7.43,0.09,5.58,11.77,6.09,8.79,3.88,8.89,11.31,4.08
2023,Nechí,Antioquia,Antioquia (ETC),7174,85.18,85.18,62.46,77.46,70.13,36.33,97.09,83.23,98.33,109.91,73.61,4.95,2.59,3.84,7.26,4.19,87.29,90.19,80.54,88.27,7.76,0.0,5.97,12.2,7.54,9.25,2.77,9.39,12.24,3.18
2023,Olaya,Antioquia,Antioquia (ETC),584,81.16,81.16,39.22,77.33,79.59,48.89,87.67,70.59,91.9,94.39,71.11,3.52,2.78,4.85,2.16,3.13,86.13,85.02,83.78,90.63,10.35,0.0,10.13,14.05,6.25,9.38,2.78,13.22,8.11,3.13
2023,Peque,Antioquia,Antioquia (ETC),1900,75.32,75.32,63.53,75.46,58.21,30.33,83.11,72.94,92.64,85.2,58.67,4.29,3.23,1.72,8.95,3.85,85.34,85.43,80.13,92.31,10.36,0.0,12.85,10.92,3.85,9.75,0.0,12.58,10.26,0.77
2023,Puerto Nare,Antioquia,Antioquia (ETC),2812,71.76,71.76,45.73,64.08,58.44,37.08,86.27,64.1,80.53,100.32,83.82,5.76,5.33,3.96,8.88,3.38,85.09,87.08,77.86,93.98,9.15,0.67,8.96,13.26,2.63,14.53,3.33,15.42,19.54,3.01
2023,Puerto Triunfo,Antioquia,Antioquia (ETC),3562,103.12,103.12,73.04,96.99,83.74,42.83,114.29,88.4,123.23,127.65,77.52,6.56,3.9,5.19,9.63,5.1,84.75,86.66,78.57,87.54,8.68,0.0,8.16,11.8,7.37,12.97,0.71,13.02,17.58,6.23
2023,Retiro,Antioquia,Antioquia (ETC),3575,124.0,119.33,67.91,114.59,97.57,59.07,131.36,142.23,135.51,136.78,104.99,3.58,2.13,3.12,5.23,1.23,89.34,91.26,83.88,93.52,7.08,0.0,5.62,10.89,5.25,10.54,3.19,11.86,12.59,4.32
2023,Rionegro,Antioquia,Rionegro,20860,104.88,104.31,96.87,105.4,88.53,51.91,115.24,112.58,119.03,124.1,91.16,4.48,3.89,3.46,6.11,3.6,81.25,85.85,71.52,85.52,14.27,0.48,10.69,22.38,10.88,13.43,2.46,10.99,21.35,5.1
2023,Sabanalarga,Antioquia,Antioquia (ETC),2053,78.57,78.57,57.07,71.51,69.85,36.77,85.97,69.11,87.47,96.15,70.65,4.5,4.55,3.55,6.23,3.07,95.5,96.45,93.77,96.93,0.0,0.0,0.0,0.0,0.0,9.11,1.52,13.56,7.12,0.61
2023,Salgar,Antioquia,Antioquia (ETC),3468,70.65,70.65,46.83,69.94,57.51,25.47,79.33,63.03,88.01,89.1,46.5,7.34,3.35,6.02,10.88,3.8,83.86,86.0,76.03,93.67,8.8,1.12,7.97,13.1,2.53,13.86,1.68,14.81,17.87,2.95
2023,San Andrés,Antioquia,Antioquia (ETC),1652,74.52,74.52,43.45,69.57,59.93,42.35,81.23,57.24,86.26,86.83,69.02,5.04,6.02,5.05,6.16,1.32,85.84,83.22,84.83,94.74,9.13,0.0,11.73,9.0,3.95,12.42,0.0,19.67,8.29,1.32
2023,San Francisco,Antioquia,Antioquia (ETC),1305,82.61,82.61,60.17,78.43,71.26,37.7,89.96,67.8,92.87,102.61,67.02,3.02,3.75,1.31,4.81,4.81,86.26,86.33,82.89,90.38,10.71,0.0,12.36,12.3,4.81,11.9,0.0,11.24,16.84,6.73
2023,San Jerónimo,Antioquia,Antioquia (ETC),2816,84.8,84.8,72.25,82.52,69.34,44.04,95.06,98.24,96.42,98.63,82.98,3.31,2.24,3.01,4.24,2.52,88.24,89.12,84.62,89.27,8.45,0.9,7.87,11.15,8.2,9.0,3.59,8.4,12.6,4.73
2023,San Juan de Urabá,Antioquia,Antioquia (ETC),5641,96.21,96.21,43.14,84.39,82.04,44.46,110.23,98.01,111.28,122.23,88.32,4.73,3.85,3.45,6.12,6.44,85.23,89.4,76.24,88.41,10.04,0.41,7.15,17.64,5.15,15.01,4.26,14.78,20.55,6.12
2023,San Luis,Antioquia,Antioquia (ETC),2968,93.36,93.36,74.17,89.11,79.33,52.73,100.17,82.66,102.53,108.29,86.36,5.03,4.91,4.35,6.16,4.66,89.97,90.4,87.05,93.17,5.0,0.0,5.25,6.79,2.17,10.41,0.89,11.44,13.91,2.48
2023,San Roque,Antioquia,Antioquia (ETC),4305,81.21,81.21,67.7,72.54,71.79,49.86,92.52,84.27,85.3,104.37,90.95,3.4,1.67,2.66,4.21,4.7,91.98,94.17,88.43,90.6,4.62,0.0,3.17,7.36,4.7,8.27,0.67,11.53,8.51,1.71
2023,San Vicente,Antioquia,Antioquia (ETC),4011,77.06,77.06,56.97,75.64,69.04,45.62,81.58,68.79,85.7,86.69,67.46,4.11,3.52,3.42,5.8,2.3,88.67,90.36,82.95,94.48,7.22,1.32,6.22,11.25,3.22,8.96,2.2,8.73,13.04,2.76
2023,Santa Bárbara,Antioquia,Antioquia (ETC),4285,69.57,69.57,50.48,62.3,60.21,49.54,75.12,57.83,72.66,81.51,75.23,3.48,2.76,2.88,4.68,2.5,90.01,92.07,86.3,90.94,6.51,0.55,5.04,9.02,6.55,9.09,1.66,8.73,11.45,7.32
2023,Sopetrán,Antioquia,Antioquia (ETC),2625,95.39,95.39,83.11,91.73,78.72,46.4,112.65,112.79,109.26,119.22,107.89,4.08,8.5,3.68,3.81,2.75,88.38,89.46,85.91,89.0,7.54,0.4,6.86,10.28,8.25,9.23,3.64,10.61,10.85,3.44
2023,Támesis,Antioquia,Antioquia (ETC),2677,77.96,77.96,57.29,73.93,62.62,50.85,93.31,80.73,85.99,103.51,94.87,2.54,5.81,2.4,2.68,1.29,92.01,91.04,91.36,95.09,5.44,0.65,6.56,5.96,3.62,9.83,1.29,9.51,14.6,3.88
2023,Tarazá,Antioquia,Antioquia (ETC),7418,76.95,76.95,61.34,70.13,57.37,33.66,92.01,69.65,91.19,105.72,76.89,6.4,7.02,5.59,7.92,4.63,81.99,83.97,75.43,87.22,11.61,0.24,10.44,16.66,8.15,13.24,1.69,14.09,16.24,7.04
2023,Tarso,Antioquia,Antioquia (ETC),1133,62.67,62.67,49.41,65.93,41.84,34.33,72.9,63.53,78.68,70.41,68.66,3.96,9.26,2.79,4.76,3.51,86.39,89.11,77.49,93.86,9.64,0.0,8.1,17.75,2.63,12.02,3.7,14.53,14.29,3.51
2023,Titiribí,Antioquia,Antioquia (ETC),1690,68.7,68.7,67.21,65.73,56.49,37.58,81.36,82.79,76.37,93.76,67.45,6.19,0.99,5.22,9.84,2.65,87.46,88.2,81.5,94.04,6.35,0.0,6.58,8.67,3.31,15.8,2.97,11.41,25.76,11.26
2023,Toledo,Antioquia,Antioquia (ETC),1107,93.68,93.68,63.27,85.98,74.24,51.18,103.07,66.33,109.83,109.97,90.59,2.65,0.0,2.67,3.25,2.25,86.43,83.62,85.8,95.51,10.91,0.0,13.71,10.95,2.25,10.9,0.0,14.29,10.62,0.0
2023,Turbo,Antioquia,Turbo,33384,101.55,101.54,61.56,89.33,89.34,63.12,118.55,96.06,108.46,126.99,142.71,3.57,1.94,2.89,4.78,3.5,89.63,91.22,85.61,90.4,6.8,0.12,5.89,9.61,6.09,9.36,1.32,9.96,12.41,3.96
2023,Uramita,Antioquia,Antioquia (ETC),1533,77.3,77.3,44.85,78.26,58.35,32.19,88.91,79.41,95.65,90.54,71.67,7.85,3.7,4.08,13.77,13.33,86.17,87.77,81.56,83.81,5.99,0.93,8.15,4.68,2.86,10.19,1.85,10.66,12.47,7.62
2023,Urrao,Antioquia,Antioquia (ETC),6870,83.68,83.68,63.0,82.52,63.48,43.36,95.72,74.33,105.93,90.04,91.5,5.7,4.26,4.07,8.22,7.45,85.67,84.46,83.72,89.97,8.62,0.45,11.47,8.06,2.58,12.44,1.79,16.97,10.44,4.15
2023,Valdivia,Antioquia,Antioquia (ETC),3413,78.76,78.76,59.04,74.66,55.41,32.28,89.28,76.45,101.1,91.93,58.58,2.97,3.57,2.99,3.3,1.21,89.05,90.48,83.25,93.95,7.97,0.0,6.53,13.44,4.84,12.11,0.89,15.5,12.15,2.42
2023,Valparaíso,Antioquia,Antioquia (ETC),1044,66.86,66.86,47.13,63.99,52.87,39.31,79.6,72.41,76.38,86.78,76.88,3.41,1.59,3.6,3.23,4.44,87.87,89.49,83.47,86.67,8.72,0.0,6.91,13.31,8.89,14.85,1.59,20.42,13.71,6.67
2023,Venecia,Antioquia,Antioquia (ETC),1784,83.74,83.74,71.67,81.35,60.44,51.08,95.01,109.17,100.14,90.03,88.62,3.64,3.05,3.15,5.1,2.18,86.67,91.26,77.45,87.34,9.69,0.0,5.59,17.45,10.48,12.44,2.29,13.18,17.25,5.24
2023,Vigía del Fuerte,Antioquia,Antioquia (ETC),2761,76.42,76.42,40.59,67.58,42.57,28.57,96.85,71.59,106.92,94.04,88.52,1.85,1.55,1.16,3.5,1.05,92.77,90.03,94.4,97.2,5.39,0.0,8.81,2.1,1.75,13.5,8.76,19.09,7.98,5.24
2023,Yalí,Antioquia,Antioquia (ETC),1576,73.6,73.6,63.08,73.91,59.85,34.26,80.58,73.85,88.31,85.42,53.39,3.73,3.13,2.64,4.94,5.45,83.97,85.92,76.79,89.09,12.3,0.0,11.44,18.27,5.45,9.5,1.04,8.45,13.83,6.36
2023,Yarumal,Antioquia,Antioquia (ETC),9023,79.37,79.36,60.64,71.54,69.51,51.37,93.93,76.82,84.3,106.19,99.8,2.58,3.14,1.94,3.63,1.38,92.25,93.41,88.36,97.35,5.17,1.05,4.64,8.01,1.27,8.02,2.51,8.05,11.4,1.7
2023,Yolombó,Antioquia,Antioquia (ETC),4591,74.17,74.17,59.55,64.44,65.88,46.4,84.16,72.19,78.98,94.54,81.26,4.28,2.72,3.39,5.82,3.62,90.93,91.79,87.61,93.96,4.79,0.0,4.82,6.57,2.41,9.43,1.17,10.52,11.93,3.82
2023,Yondó,Antioquia,Antioquia (ETC),4766,87.28,87.26,61.91,83.19,73.56,36.49,93.6,77.23,101.34,101.15,62.75,4.48,4.56,3.73,5.42,5.1,87.89,89.87,83.35,86.97,7.63,0.0,6.39,11.23,7.93,11.55,1.3,15.91,9.37,4.25
2023,Zaragoza,Antioquia,Antioquia (ETC),6598,105.58,105.58,65.97,95.95,84.38,44.95,121.75,102.58,125.25,135.26,93.68,4.05,2.8,2.59,6.87,3.12,93.8,95.3,90.63,93.93,2.15,0.33,2.11,2.51,2.95,11.04,3.79,13.11,11.88,2.77
2023,Barranquilla,Atlántico,Barranquilla,240867,99.12,98.64,70.61,93.5,85.39,58.45,106.37,96.99,109.59,110.23,95.3,1.87,3.08,1.93,1.89,0.94,90.99,91.71,87.71,94.45,7.14,0.82,6.36,10.4,4.62,6.86,7.68,7.71,7.51,1.78
2023,Baranoa,Atlántico,Atlántico (ETC),13603,89.63,89.59,65.51,84.55,81.14,54.6,96.58,90.26,97.73,100.59,88.62,2.64,4.71,2.95,2.23,2.02,88.76,90.64,85.17,90.29,8.6,0.0,6.41,12.6,7.68,7.32,4.71,8.41,8.25,3.47
2023,Campo de la Cruz,Atlántico,Atlántico (ETC),5547,89.47,89.47,63.77,83.34,69.19,42.05,99.42,86.86,106.71,101.92,80.99,3.29,2.93,3.55,3.41,1.98,87.08,85.94,84.01,94.27,9.63,0.0,10.51,12.58,3.75,11.39,4.39,15.16,10.41,1.97
2023,Candelaria,Atlántico,Atlántico (ETC),3921,83.04,83.01,61.7,75.46,74.8,41.15,89.19,90.35,91.72,97.97,63.11,2.84,3.65,2.7,2.78,2.94,87.7,90.18,82.34,89.04,9.47,0.0,7.11,14.89,8.02,12.43,4.38,14.72,12.95,8.02
2023,Galapa,Atlántico,Atlántico (ETC),14884,77.12,77.02,54.64,75.9,65.73,42.74,82.19,72.24,87.14,83.95,70.57,3.39,6.07,3.65,3.23,1.62,88.05,90.96,82.36,91.16,8.56,0.0,5.39,14.41,7.22,7.0,3.32,8.26,7.79,2.36
2023,Juan de Acosta,Atlántico,Atlántico (ETC),4546,85.55,85.42,76.13,84.99,66.64,44.73,90.56,98.14,100.89,85.8,70.09,2.65,2.99,2.89,2.12,3.03,95.87,95.47,95.84,96.57,1.49,0.0,1.63,2.04,0.4,7.96,4.1,9.55,7.22,6.87
2023,Luruaco,Atlántico,Atlántico (ETC),6789,81.87,81.85,69.93,79.53,66.55,44.44,89.94,91.08,94.29,87.39,82.96,2.04,3.78,1.59,2.48,1.27,90.92,92.37,87.18,91.82,7.04,0.0,6.03,10.34,6.91,8.03,1.79,10.63,8.28,2.12
2023,Malambo,Atlántico,Malambo,31027,89.79,89.37,53.3,86.14,74.12,49.38,97.67,82.35,104.67,97.7,87.3,2.64,4.52,3.27,2.06,1.3,93.53,93.43,92.53,96.02,3.83,0.0,3.3,5.41,2.69,6.23,4.52,7.56,6.18,2.12
2023,Manatí,Atlántico,Atlántico (ETC),5210,77.29,77.29,68.54,73.77,60.56,37.05,87.24,101.35,89.24,81.69,85.71,3.76,3.1,2.86,5.52,3.03,92.35,92.41,89.68,95.27,3.89,0.0,4.72,4.8,1.7,8.0,9.98,10.0,7.09,1.14
2023,Palmar de Varela,Atlántico,Atlántico (ETC),6406,90.34,90.31,65.73,88.26,76.55,56.15,95.83,83.52,105.02,93.36,83.27,1.9,3.45,2.42,1.56,0.38,89.85,89.65,87.18,93.98,8.25,0.0,7.93,11.26,5.65,6.56,3.45,9.14,5.42,2.38
2023,Piojó,Atlántico,Atlántico (ETC),1375,63.05,63.05,56.41,59.38,60.36,29.39,66.62,76.07,69.19,72.61,43.42,2.61,0.0,2.9,3.07,2.02,92.52,93.14,89.57,93.94,4.88,0.0,3.96,7.36,4.04,10.32,7.69,11.08,11.04,7.07
2023,Polonuevo,Atlántico,Atlántico (ETC),4246,70.3,70.21,61.89,65.85,57.0,42.82,77.01,84.15,80.25,76.57,66.62,1.69,4.05,1.18,1.71,2.04,90.02,89.47,87.3,95.24,8.29,0.0,9.35,11.0,2.72,7.9,4.05,8.69,10.05,2.27
2023,Ponedera,Atlántico,Atlántico (ETC),5889,78.45,78.45,71.06,76.82,58.17,32.73,84.41,93.81,94.86,81.49,57.46,4.36,5.21,3.88,5.24,3.08,86.54,86.86,81.99,92.12,9.11,0.0,9.26,12.77,4.81,11.93,3.79,14.07,12.58,7.31
2023,Puerto Colombia,Atlántico,Atlántico (ETC),10200,155.14,149.61,55.98,137.64,132.35,80.81,159.97,137.8,166.15,169.69,136.06,2.52,4.87,3.55,1.66,0.82,88.53,88.95,85.25,93.12,8.96,0.0,7.5,13.08,6.06,8.63,2.29,12.1,8.09,2.68
2023,Repelón,Atlántico,Atlántico (ETC),6364,83.96,83.96,73.85,82.22,64.89,36.81,92.38,95.04,100.33,93.51,67.87,1.38,0.8,1.01,1.84,2.09,90.18,89.56,88.53,90.51,8.44,0.0,9.43,9.63,7.4,10.92,2.61,12.86,11.9,6.27
2023,Sabanagrande,Atlántico,Atlántico (ETC),7462,92.31,92.25,74.6,92.71,77.43,54.53,97.88,98.22,106.94,93.26,83.84,1.92,2.43,1.97,2.03,1.16,90.09,89.51,88.56,92.35,7.99,1.01,8.51,9.41,6.49,5.58,5.07,6.93,5.4,1.5
2023,Sabanalarga,Atlántico,Atlántico (ETC),21481,93.64,93.54,62.87,89.98,80.27,55.28,100.13,92.0,105.68,101.16,87.45,3.09,3.97,3.14,3.4,1.57,91.18,90.53,89.48,94.91,5.74,0.0,6.32,7.11,3.52,7.44,2.24,10.52,6.38,2.52
2023,Santa Lucía,Atlántico,Atlántico (ETC),4163,60.8,60.8,48.82,61.68,40.63,23.2,68.7,63.91,75.95,66.31,57.42,2.14,0.46,1.21,3.4,4.12,85.35,88.39,78.34,82.77,12.5,1.85,10.41,18.27,13.11,17.46,6.02,16.67,23.42,11.61
2023,Santo Tomás,Atlántico,Atlántico (ETC),6246,67.36,67.13,50.69,69.05,51.34,33.08,72.53,72.19,83.99,67.83,53.67,4.18,3.5,3.87,5.51,1.96,88.67,85.49,88.7,95.48,7.15,0.0,10.64,5.8,2.55,9.57,8.17,14.05,7.61,0.39
2023,Soledad,Atlántico,Soledad,136557,92.4,92.09,63.82,89.1,75.3,58.77,104.43,92.88,104.68,96.73,125.2,2.75,3.33,2.64,2.97,2.14,92.4,93.83,89.31,93.99,4.85,1.3,3.54,7.72,3.87,5.88,9.25,5.7,6.57,2.24
2023,Suan,Atlántico,Atlántico (ETC),2885,82.18,82.18,60.4,74.74,65.25,41.89,93.83,80.0,94.49,97.35,92.32,0.73,0.5,1.05,0.6,0.0,89.48,89.76,85.52,92.88,9.78,0.0,9.19,13.87,7.12,8.07,3.0,13.3,4.58,0.71
